Gene_Id,Hugo_Symbol,my_Id
55251,PCMTD2,12691
55252,ASXL2,12692
55253,TYW1,12693
55254,TMEM39A,12694
55255,WDR41,12695
55256,ADI1,12696
55257,MRGBP,12697
55258,THNSL2,12698
55259,DNAI7,12699
5526,PPP2R5B,4361
55260,TMEM143,12700
55262,TRAPPC14,12701
55266,TMEM19,12702
55268,ECHDC2,12704
55269,PSPC1,12705
5527,PPP2R5C,4362
55270,NUDT15,12706
55272,IMP3,12707
55273,TMEM100,12708
55274,PHF10,12709
55275,VPS53,12710
55276,PGM2,12711
55277,FGGY,12712
55278,QRSL1,12713
55279,ZNF654,12714
5528,PPP2R5D,4363
55280,CWF19L1,12715
55283,MCOLN3,12718
55284,UBE2W,12719
55285,RBM41,12720
55286,C4orf19,12721
55287,TMEM40,12722
55288,RHOT1,12723
552889,ATXN7L3B,25466
55289,ACOXL,12724
552891,DNAJC25-GNG10,25467
5529,PPP2R5E,4364
55290,BRF2,12725
552900,BOLA2,25468
55291,PPP6R3,12726
55293,UEVLD,12727
55294,FBXW7,12728
55295,KLHL26,12729
55296,TBC1D19,12730
55297,CCDC91,12731
55298,RNF121,12732
55299,BRIX1,12733
5530,PPP3CA,4365
55300,PI4K2B,12734
55301,OLAH,12735
55303,GIMAP4,12736
55304,SPTLC3,12737
55308,DDX19A,12738
5531,PPP4C,4366
55311,ZNF444,12739
553115,PEF1,25471
55312,RFK,12740
55313,CPPED1,12741
55315,SLC29A3,12743
553158,PRR5-ARHGAP8,25478
55316,RSAD1,12744
55317,AP5S1,12745
55319,TMA16,12746
5532,PPP3CB,4367
55320,MIS18BP1,12747
55322,C5orf22,12749
55323,LARP6,12750
55324,ABCF3,12751
55325,UFSP2,12752
55326,AGPAT5,12753
55327,LIN7C,12754
55328,RNLS,12755
55329,MNS1,12756
5533,PPP3CC,4368
55330,BLOC1S4,12757
55333,SYNJ2BP,12760
55334,SLC39A9,12761
55335,NIPSNAP3B,12762
55336,FBXL8,12763
55337,SHFL,12764
55339,WDR33,12766
5534,PPP3R1,4369
55341,LSG1,12768
55342,STRBP,12769
55343,SLC35C1,12770
55344,PLCXD1,12771
55345,ZGRF1,12772
55346,TCP11L1,12773
55347,ABHD10,12774
55349,CHDH,12775
5535,PPP3R2,4370
55352,COPRS,12778
55353,LAPTM4B,12779
55355,HJURP,12780
55357,TBC1D2,12782
55359,STYK1,12783
5536,PPP5C,4371
55361,PI4K2A,12784
55362,TMEM63B,12785
55363,HEMGN,12786
55364,IMPACT,12787
55365,TMEM176A,12788
55366,LGR4,12789
55367,PIDD1,12790
5537,PPP6C,4372
55374,TMCO6,12792
55379,LRRC59,12793
5538,PPT1,4373
55388,MCM10,12796
5539,PPY,4374
55421,NCBP3,12798
55422,ZNF331,12799
55423,SIRPG,12800
55425,GPALPP1,12801
554313,H4C15,25510
55432,YOD1,12802
55435,AP1AR,12803
55437,STRADB,12804
55450,CAMK2N1,12806
55454,CSGALNACT2,12808
5546,PRCC,4379
55466,DNAJA4,12809
5547,PRCP,4380
55471,NDUFAF7,12810
55486,PARL,12812
5549,PRELP,4382
5550,PREP,4383
55500,ETNK1,12813
55501,CHST12,12814
55503,TRPV6,12816
55504,TNFRSF19,12817
55505,NOP10,12818
55506,MACROH2A2,12819
5551,PRF1,4384
55510,DDX43,12823
55511,SAGE1,12824
55512,SMPD3,12825
55515,ASIC4,12826
5552,SRGN,4385
55520,ELAC1,12827
55521,TRIM36,12828
55526,DHTKD1,12829
55527,FEM1A,12830
55529,PIP4P2,12831
5553,PRG2,4386
55530,SVOP,12832
55531,ELMOD1,12833
55534,MAML3,12835
55536,CDCA7L,12836
5554,PRH1,4387
55540,IL17RB,12838
55544,RBM38,12839
55552,ZNF823,12841
55553,SOX6,12842
55556,ENOSF1,12844
55558,PLXNA3,12845
55559,HAUS7,12846
55561,CDC42BPG,12847
55565,ZNF821,12848
55567,DNAH3,12849
55568,GALNT10,12850
5557,PRIM1,4389
55571,CNOT11,12851
55572,FOXRED1,12852
55573,CDV3,12853
55576,STAB2,12854
55577,NAGK,12855
55578,SUPT20H,12856
5558,PRIM2,4390
55582,KIF27,12857
55585,UBE2Q1,12859
55588,MED29,12861
55589,BMP2K,12862
55591,VEZT,12863
55593,OTUD5,12865
55596,ZCCHC8,12866
55599,RNPC3,12867
55600,ITLN1,12868
55601,DDX60,12869
55602,CDKN2AIP,12870
55603,TENT5A,12871
55604,CARMIL1,12872
55605,KIF21A,12873
55607,PPP1R9A,12874
55608,ANKRD10,12875
55609,ZNF280C,12876
55610,VPS50,12877
55611,OTUB1,12878
55612,FERMT1,12879
55613,MTMR8,12880
55614,KIF16B,12881
55615,PRR5,12882
55616,ASAP3,12883
55617,TASP1,12884
55619,DOCK10,12885
5562,PRKAA1,4391
55620,STAP2,12886
55621,TRMT1,12887
55622,TTC27,12888
55623,THUMPD1,12889
55624,POMGNT1,12890
55625,ZDHHC7,12891
55626,AMBRA1,12892
55627,SMPD4,12893
55628,ZNF407,12894
5563,PRKAA2,4392
55630,SLC39A4,12896
55631,LRRC40,12897
55633,TBC1D22B,12899
55635,DEPDC1,12901
55636,CHD7,12902
55638,SYBU,12903
5564,PRKAB1,4393
55640,FLVCR2,12904
55643,BTBD2,12905
55644,OSGEP,12906
55646,LYAR,12907
55647,RAB20,12908
5565,PRKAB2,4394
55651,NHP2,12910
55652,SLC48A1,12911
55653,BCAS4,12912
55654,TMEM127,12913
55655,NLRP2,12914
55656,INTS8,12915
55657,ZNF692,12916
55658,RNF126,12917
55659,ZNF416,12918
5566,PRKACA,4395
55660,PRPF40A,12919
55661,DDX27,12920
55662,HIF1AN,12921
55663,ZNF446,12922
55664,CDC37L1,12923
55665,URGCP,12924
55666,NPLOC4,12925
55667,DENND4C,12926
55668,GPATCH2L,12927
55669,MFN1,12928
5567,PRKACB,4396
55670,PEX26,12929
55671,PPP4R3A,12930
55672,NBPF1,12931
55676,SLC30A6,12932
55677,IWS1,12933
55679,LIMS2,12934
5568,PRKACG,4397
55680,RUFY2,12935
55681,SCYL2,12936
55683,KANSL3,12937
55684,RABL6,12938
55686,MREG,12939
55687,TRMU,12940
55689,YEATS2,12941
5569,PKIA,4398
55690,PACS1,12942
55691,FRMD4A,12943
55692,LUC7L,12944
55693,KDM4D,12945
55695,NSUN5,12946
55696,RBM22,12947
55697,VAC14,12948
55698,RADIL,12949
55699,IARS2,12950
5570,PKIB,4399
55700,MAP7D1,12951
55701,ARHGEF40,12952
55702,YJU2,12953
55703,POLR3B,12954
55704,CCDC88A,12955
55705,IPO9,12956
55706,NDC1,12957
55707,NECAP2,12958
55709,KBTBD4,12959
5571,PRKAG1,4400
55711,FAR2,12960
55713,ZNF334,12961
55714,TENM3,12962
55715,DOK4,12963
55717,WDR11,12965
55718,POLR3E,12966
55719,SLF2,12967
55720,TSR1,12968
55721,IQCC,12969
55722,CEP72,12970
55723,ASF1B,12971
55726,INTS13,12972
55727,BTBD7,12973
55728,N4BP2,12974
55729,ATF7IP,12975
5573,PRKAR1A,4401
55731,FAM222B,12976
55732,C1orf112,12977
55734,ZFP64,12979
55735,DNAJC11,12980
55737,VPS35,12981
55738,ARFGAP1,12982
55739,NAXD,12983
55740,ENAH,12984
55741,EDEM2,12985
55742,PARVA,12986
55743,CHFR,12987
55744,COA1,12988
55745,AP5M1,12989
55746,NUP133,12990
55748,CNDP2,12991
55749,CCAR1,12992
5575,PRKAR1B,4403
55750,AGK,12993
55751,TMEM184C,12994
55753,OGDHL,12996
55754,TMEM30A,12997
55755,CDK5RAP2,12998
55756,INTS9,12999
55757,UGGT2,13000
55758,RCOR3,13001
55759,WDR12,13002
5576,PRKAR2A,4404
55760,DHX32,13003
55761,TTC17,13004
55762,ZNF701,13005
55763,EXOC1,13006
55764,IFT122,13007
55765,INAVA,13008
55768,NGLY1,13010
5577,PRKAR2B,4405
55770,EXOC2,13012
55771,PRR11,13013
55773,TBC1D23,13014
55775,TDP1,13015
55776,SAYSD1,13016
55777,MBD5,13017
55778,ZNF839,13018
55779,CFAP44,13019
5578,PRKCA,4406
55781,RIOK2,13021
55783,CMTR2,13022
55784,MCTP2,13023
55785,FGD6,13024
55786,ZNF415,13025
55787,TXLNG,13026
55788,LMBRD1,13027
55789,DEPDC1B,13028
5579,PRKCB,4407
55790,CSGALNACT1,13029
55791,LRIF1,13030
55793,MINDY1,13031
55794,DDX28,13032
55795,PCID2,13033
55796,MBNL3,13034
55798,METTL2B,13035
55799,CACNA2D3,13036
558,AXL,459
5580,PRKCD,4408
55800,SCN3B,13037
55802,DCP1A,13039
55803,ADAP2,13040
55808,ST6GALNAC1,13043
55809,TRERF1,13044
5581,PRKCE,4409
55810,FOXJ2,13045
55811,ADCY10,13046
55813,UTP6,13048
55814,BDP1,13049
55816,DOK5,13051
55818,KDM3A,13052
55819,RNF130,13053
5582,PRKCG,4410
55821,ALLC,13054
55823,VPS11,13055
55824,PAG1,13056
55825,PECR,13057
55827,DCAF6,13058
55829,SELENOS,13059
5583,PRKCH,4411
55830,GLT8D1,13060
55831,EMC3,13061
55832,CAND1,13062
55833,UBAP2,13063
55835,CENPJ,13064
55837,EAPP,13065
55839,CENPN,13066
5584,PRKCI,4412
55840,EAF2,13067
55841,WWC3,13068
55843,ARHGAP15,13069
55844,PPP2R2D,13070
55845,BRK1,13071
55846,ITFG2,13072
55847,CISD1,13073
55848,PLGRKT,13074
5585,PKN1,4413
55850,USE1,13075
55852,TEX2,13077
55854,ZC3H15,13079
55856,ACOT13,13081
55857,KIZ,13082
55858,TMEM165,13083
55859,BEX1,13084
5586,PKN2,4414
55860,ACTR10,13085
55861,DBNDD2,13086
55862,ECHDC1,13087
55863,TMEM126B,13088
55869,HDAC8,13090
5587,PRKD1,4415
55870,ASH1L,13091
55871,ZNG1A,13092
55872,PBK,13093
55876,GSDMB,13094
5588,PRKCQ,4416
55884,WSB2,13096
55885,LMO3,13097
55888,ZKSCAN7,13098
5589,PRKCSH,4417
55890,GPRC5C,13100
55892,MYNN,13102
55893,ZNF395,13103
55898,UNC45A,13106
5590,PRKCZ,4418
55900,ZNF302,13107
55901,THSD1,13108
55902,ACSS2,13109
55904,KMT2E,13110
55905,RNF114,13111
55906,ZC4H2,13112
55907,CMAS,13113
55908,ANGPTL8,13114
55909,BIN3,13115
5591,PRKDC,4419
55911,APOBR,13116
55914,ERBIN,13117
55915,LANCL2,13118
55916,NXT2,13119
55917,CTTNBP2NL,13120
5592,PRKG1,4420
55920,RCC2,13121
55922,NKRF,13122
55924,INKA2,13123
55929,DMAP1,13124
5593,PRKG2,4421
55930,MYO5C,13125
55937,APOM,13126
5594,MAPK1,4422
5595,MAPK3,4423
55954,ZMAT5,13127
55957,LIN37,13128
55958,KLHL9,13129
55959,SULF2,13130
5596,MAPK4,4424
55964,SEPTIN3,13131
55966,AJAP1,13132
55967,NDUFA12,13133
55968,NSFL1C,13134
55969,RAB5IF,13135
5597,MAPK6,4425
55970,GNG12,13136
55971,BAIAP2L1,13137
55972,SLC25A40,13138
55973,BCAP29,13139
55974,SLC50A1,13140
55975,KLHL7,13141
5598,MAPK7,4426
5599,MAPK8,4427
55997,CFC1,13142
5600,MAPK11,4428
56000,NXF3,13145
56001,NXF2,13146
56005,MYDGF,13147
56006,SMG9,13148
5601,MAPK9,4429
5602,MAPK10,4430
5603,MAPK13,4431
56034,PDGFC,13150
5604,MAP2K1,4432
5605,MAP2K2,4433
56052,ALG1,13151
5606,MAP2K3,4434
56061,UBFD1,13152
56062,KLHL4,13153
5607,MAP2K5,4435
5608,MAP2K6,4436
5609,MAP2K7,4437
56097,PCDHGC5,13155
56098,PCDHGC4,13156
56099,PCDHGB7,13157
5610,EIF2AK2,4438
56100,PCDHGB6,13158
56101,PCDHGB5,13159
56102,PCDHGB3,13160
56103,PCDHGB2,13161
56104,PCDHGB1,13162
56105,PCDHGA11,13163
56106,PCDHGA10,13164
56107,PCDHGA9,13165
5611,DNAJC3,4439
56110,PCDHGA5,13168
56112,PCDHGA3,13170
5612,THAP12,4440
56122,PCDHB14,13180
56123,PCDHB13,13181
56125,PCDHB11,13183
56126,PCDHB10,13184
56127,PCDHB9,13185
56128,PCDHB8,13186
56129,PCDHB7,13187
5613,PRKX,4441
56130,PCDHB6,13188
56131,PCDHB4,13189
56132,PCDHB3,13190
56133,PCDHB2,13191
56134,PCDHAC2,13192
56136,PCDHA13,13194
56142,PCDHA6,13200
56143,PCDHA5,13201
56144,PCDHA4,13202
56145,PCDHA3,13203
56154,TEX15,13206
56159,TEX11,13211
56160,NSMCE3,13212
56163,RNF17,13213
56164,STK31,13214
56165,TDRD1,13215
56169,GSDMC,13218
56171,DNAH7,13219
56172,ANKH,13220
5618,PRLR,4445
56180,MOSPD1,13221
56181,MTFR1L,13222
56203,LMOD3,13223
5621,PRNP,4448
5624,PROC,4450
56241,SUSD2,13225
56242,ZNF253,13226
56243,KIAA1217,13227
5625,PRODH,4451
56252,YLPM1,13231
56254,RNF20,13233
56255,TMX4,13234
56257,MEPCE,13236
56259,CTNNBL1,13237
56261,GPCPD1,13239
56262,LRRC8A,13240
56265,CPXM1,13241
56267,KYAT3,13242
5627,PROS1,4453
56270,WDR45B,13244
56271,BEX4,13245
56287,GKN1,13247
56288,PARD3,13248
5629,PROX1,4455
563,AZGP1,461
5630,PRPH,4456
56300,IL36G,13249
56301,SLC7A10,13250
5631,PRPS1,4457
56339,METTL3,13253
5634,PRPS2,4458
56341,PRMT8,13254
56342,PPAN,13255
5635,PRPSAP1,4459
5636,PRPSAP2,4460
5638,PRRG1,4461
5641,LGMN,4464
5644,PRSS1,4465
5645,PRSS2,4466
5646,PRSS3,4467
56474,CTPS2,13258
56477,CCL28,13261
56478,EIF4ENIF1,13262
56479,KCNQ5,13263
5648,MASP1,4468
5649,RELN,4469
5650,KLK7,4470
5651,TMPRSS15,4471
5652,PRSS8,4472
56521,DNAJC12,13264
5653,KLK6,4473
5654,HTRA1,4474
56547,MMP26,13265
56548,CHST7,13266
5655,KLK10,4475
5657,PRTN3,4476
566,AZU1,462
5660,PSAP,4477
56605,ERO1B,13269
56606,SLC2A9,13270
56616,DIABLO,13271
5662,PSD,4478
56623,INPP5E,13272
56624,ASAH2,13273
5663,PSEN1,4479
5664,PSEN2,4480
56647,BCCIP,13274
56648,EIF5A2,13275
56649,TMPRSS4,13276
56650,CLDND1,13277
56652,TWNK,13279
56654,NPDC1,13280
56655,POLE4,13281
56658,TRIM39,13283
56666,PANX2,13289
56667,MUC13,13290
56672,AKIP1,13292
56673,C11orf16,13293
56674,TMEM9B,13294
56675,NRIP3,13295
56681,SAR1A,13298
56683,CFAP298,13299
5669,PSG1,4481
567,B2M,463
5670,PSG2,4482
56704,JPH1,13301
5671,PSG3,4483
5672,PSG4,4484
56729,RETN,13302
5673,PSG5,4485
56731,SLC2A4RG,13303
5675,PSG6,4486
56776,FMN2,13305
5678,PSG9,4488
5680,PSG11,4489
5682,PSMA1,4491
56829,ZC3HAV1,13308
5683,PSMA2,4492
5684,PSMA3,4493
56848,SPHK2,13312
56849,TCEAL7,13313
5685,PSMA4,4494
56850,GRIPAP1,13314
56851,EMC7,13315
56852,RAD18,13316
56853,CELF4,13317
5686,PSMA5,4495
5687,PSMA6,4496
5688,PSMA7,4497
56882,CDC42SE1,13318
56884,FSTL5,13319
56886,UGGT1,13320
56888,KCMF1,13321
56889,TM9SF3,13322
5689,PSMB1,4498
56890,MDM1,13323
56892,TCIM,13325
56893,UBQLN4,13326
56894,AGPAT3,13327
56895,AGPAT4,13328
56896,DPYSL5,13329
56897,WRNIP1,13330
56898,BDH2,13331
56899,ANKS1B,13332
5690,PSMB2,4499
56900,TMEM167B,13333
56901,NDUFA4L2,13334
56902,PNO1,13335
56903,PAPOLB,13336
56904,SH3GLB2,13337
56905,C15orf39,13338
56906,THAP10,13339
56907,SPIRE1,13340
5691,PSMB3,4500
56910,STARD7,13341
56911,MAP3K7CL,13342
56912,IFT46,13343
56913,C1GALT1,13344
56915,EXOSC5,13346
56916,SMARCAD1,13347
56919,DHX33,13350
5692,PSMB4,4501
56922,MCCC1,13352
56924,PAK6,13354
56925,LXN,13355
56926,NCLN,13356
56927,GPR108,13357
56928,SPPL2B,13358
56929,FEM1C,13359
5693,PSMB5,4502
56931,DUS3L,13360
56934,CA10,13361
56935,SMCO4,13362
56936,CCDC177,13363
56937,PMEPA1,13364
56938,ARNTL2,13365
5694,PSMB6,4503
56940,DUSP22,13366
56941,HMCES,13367
56942,CMC2,13368
56943,ENY2,13369
56944,OLFML3,13370
56945,MRPS22,13371
56946,EMSY,13372
56947,MFF,13373
56948,SDR39U1,13374
56949,XAB2,13375
5695,PSMB7,4504
56950,SMYD2,13376
56951,C5orf15,13377
56952,PRTFDC1,13378
56953,NT5M,13379
56954,NIT2,13380
56955,MEPE,13381
56957,OTUD7B,13383
5696,PSMB8,4505
56961,SHD,13384
56963,RGMA,13385
5697,PYY,4506
56970,ATXN7L3,13390
56975,FAM20C,13392
56977,STOX2,13393
56978,PRDM8,13394
5698,PSMB9,4507
56980,PRDM10,13396
56981,PRDM11,13397
56983,POGLUT1,13398
56984,PSMG2,13399
56985,ADPRM,13400
56986,DTWD1,13401
56987,BBX,13402
5699,PSMB10,4508
56990,CDC42SE2,13403
56992,KIF15,13404
56993,TOMM22,13405
56994,CHPT1,13406
56995,TULP4,13407
56996,SLC12A9,13408
56997,COQ8A,13409
56998,CTNNBIP1,13410
56999,ADAMTS9,13411
570,BAAT,465
5700,PSMC1,4509
57001,SDHAF3,13413
57002,YAE1,13414
57003,CCDC47,13415
57007,ACKR3,13418
5701,PSMC2,4510
57016,AKR1B10,13422
57017,COQ9,13423
57018,CCNL1,13424
57019,CIAPIN1,13425
5702,PSMC3,4511
57020,VPS35L,13426
57026,PDXP,13427
57030,SLC17A7,13428
57035,RSRP1,13429
57037,ANKMY2,13430
57038,RARS2,13431
5704,PSMC4,4513
57045,TWSG1,13434
57048,PLSCR3,13437
5705,PSMC5,4514
57050,UTP3,13438
5706,PSMC6,4515
57060,PCBP4,13443
57062,DDX24,13445
5707,PSMD1,4516
5708,PSMD2,4517
57082,KNL1,13446
57084,SLC17A6,13447
57085,AGTRAP,13448
57088,PLSCR4,13449
57089,ENTPD7,13450
5709,PSMD3,4518
57091,CASS4,13451
57092,PCNP,13452
57095,PITHD1,13455
57099,AVEN,13458
571,BACH1,466
5710,PSMD4,4519
57101,ANO2,13459
57102,C12orf4,13460
57103,TIGAR,13461
57104,PNPLA2,13462
57106,NAT14,13464
57107,PDSS2,13465
57109,REXO4,13467
5711,PSMD5,4520
57111,RAB25,13469
57116,ZNF695,13472
57117,INTS12,13473
57118,CAMK1D,13474
57120,GOPC,13476
57121,LPAR5,13477
57122,NUP107,13478
57124,CD248,13479
57125,PLXDC1,13480
57126,CD177,13481
57128,LYRM4,13483
57129,MRPL47,13484
5713,PSMD7,4521
57130,ATP13A1,13485
57132,CHMP1B,13486
57134,MAN1C1,13487
57136,APMAP,13489
57139,RGL3,13490
5714,PSMD8,4522
57140,RNPEPL1,13491
57142,RTN4,13492
57143,ADCK1,13493
57144,PAK5,13494
57146,LDAF1,13495
57147,SCYL3,13496
57148,RALGAPB,13497
57149,LYRM1,13498
5715,PSMD9,4523
57150,SMIM8,13499
57153,SLC44A2,13502
57154,SMURF1,13503
57156,TMEM63C,13504
57158,JPH2,13506
5716,PSMD10,4524
57161,PELI2,13509
57162,PELI1,13510
57165,GJC2,13511
57167,SALL4,13512
57168,ASPHD2,13513
57169,ZNFX1,13514
5717,PSMD11,4525
57171,DOLPP1,13515
57172,CAMK1G,13516
57175,CORO1B,13517
57176,VARS2,13518
57178,ZMIZ1,13519
57179,KIAA1191,13520
5718,PSMD12,4526
57180,ACTR3B,13521
57181,SLC39A10,13522
57182,ANKRD50,13523
57184,FAM219B,13524
57185,NIPAL3,13525
57186,RALGAPA2,13526
57187,THOC2,13527
57188,ADAMTSL3,13528
57189,DENND11,13529
5719,PSMD13,4527
57190,SELENON,13530
57192,MCOLN1,13532
57194,ATP10A,13533
57198,ATP8B2,13534
572,BAD,467
5720,PSME1,4528
57205,ATP10D,13535
57209,ZNF248,13536
5721,PSME2,4529
57210,SLC45A4,13537
57211,ADGRG6,13538
57213,SPRYD7,13540
57214,CEMIP,13541
57215,THAP11,13542
57216,VANGL2,13543
57217,TTC7A,13544
57221,ARFGEF3,13545
57222,ERGIC1,13546
57223,PPP4R3B,13547
57224,NHSL1,13548
57226,LYRM2,13549
57228,SMAGP,13550
5723,PSPH,4530
57231,SNX14,13551
57232,ZNF630,13552
5724,PTAFR,4531
5725,PTBP1,4532
5727,PTCH1,4534
5728,PTEN,4535
57282,SLC4A10,13554
573,BAG1,468
5730,PTGDS,4537
57325,KAT14,13562
57326,PBXIP1,13563
57332,CBX8,13564
57333,RCN3,13565
57335,ZNF286A,13566
57337,SENP7,13568
57338,JPH3,13569
5734,PTGER4,4541
57343,ZNF304,13570
57348,TTYH1,13571
5737,PTGFR,4544
5738,PTGFRN,4545
57380,MRS2,13574
57381,RHOJ,13575
5739,PTGIR,4546
57396,CLK4,13577
5740,PTGIS,4547
57402,S100A14,13578
57403,RAB22A,13579
57404,CYP20A1,13580
57405,SPC25,13581
57406,ABHD6,13582
57407,NMRAL1,13583
57409,MIF4GD,13585
57410,SCYL1,13586
57412,AS3MT,13587
57414,RHBDD2,13589
57415,C3orf14,13590
57418,WDR18,13591
5742,PTGS1,4549
5743,PTGS2,4550
5744,PTHLH,4551
574414,PRR9,25546
57446,NDRG3,13593
57447,NDRG2,13594
57448,BIRC6,13595
57449,PLEKHG5,13596
57451,TENM2,13597
57452,GALNT16,13598
57453,DSCAML1,13599
57455,REXO1,13600
57456,KIAA1143,13601
57458,TMCC3,13602
57459,GATAD2B,13603
57460,PPM1H,13604
57461,ISY1,13605
57462,MYORG,13606
57463,AMIGO1,13607
57464,STRIP2,13608
57465,TBC1D24,13609
57466,SCAF4,13610
57467,HHATL,13611
57468,SLC12A5,13612
57469,PNMA8B,13613
5747,PTK2,4554
57470,LRRC47,13614
57471,ERMN,13615
57472,CNOT6,13616
57473,ZNF512B,13617
57474,ZNF490,13618
57475,PLEKHH1,13619
57476,GRAMD1B,13620
57477,SHROOM4,13621
57478,USP31,13622
57479,PRR12,13623
57480,PLEKHG1,13624
57481,KIAA1210,13625
57482,CRACD,13626
57484,RNF150,13627
57486,NLN,13628
57488,ESYT2,13629
57489,ODF2L,13630
57492,ARID1B,13632
57493,HEG1,13633
57494,RIMKLB,13634
57495,NWD2,13635
57496,MRTFB,13636
57497,LRFN2,13637
57498,KIDINS220,13638
575,ADGRB1,470
57502,NLGN4X,13640
57504,MTA3,13641
57505,AARS2,13642
57506,MAVS,13643
57507,ZNF608,13644
57508,INTS2,13645
57509,MTUS1,13646
57510,XPO5,13647
57511,COG6,13648
57512,GPR158,13649
57513,CASKIN2,13650
57514,ARHGAP31,13651
57515,SERINC1,13652
57519,STARD9,13653
57520,HECW2,13654
57521,RPTOR,13655
57522,SRGAP1,13656
57523,NYNRIN,13657
57524,CASKIN1,13658
57526,PCDH19,13659
57528,KCTD16,13660
5753,PTK6,4555
57530,CGN,13662
57531,HACE1,13663
57532,NUFIP2,13664
57533,TBC1D14,13665
57534,MIB1,13666
57535,ELAPOR1,13667
57536,KIAA1328,13668
57537,SORCS2,13669
57538,ALPK3,13670
57539,WDR35,13671
5754,PTK7,4556
57541,ZNF398,13673
57542,KLHL42,13674
57544,TXNDC16,13675
57545,CC2D2A,13676
57546,PDP2,13677
57547,ZNF624,13678
57549,IGSF9,13679
57551,TAOK1,13680
57552,NCEH1,13681
57553,MICAL3,13682
57554,LRRC7,13683
57555,NLGN2,13684
57556,SEMA6A,13685
57558,USP35,13686
57559,STAMBPL1,13687
5756,TWF1,4557
57560,IFT80,13688
57561,ARRDC3,13689
57562,CEP126,13690
57563,KLHL8,13691
57565,KLHL14,13692
57567,ZNF319,13693
57568,SIPA1L2,13694
5757,PTMA,4558
57570,TRMT5,13696
57571,CARNS1,13697
57572,DOCK6,13698
57575,PCDH10,13701
57576,KIF17,13702
57577,CCDC191,13703
57578,UNC79,13704
57579,FAM135A,13705
57580,PREX1,13706
57583,TMEM181,13708
57584,ARHGAP21,13709
57585,CRAMP1,13710
57586,SYT13,13711
57587,CFAP97,13712
57589,RIC1,13713
57590,WDFY1,13714
57591,MRTFA,13715
57592,ZNF687,13716
57593,EBF4,13717
57594,HOMEZ,13718
57595,PDZD4,13719
57596,BEGAIN,13720
57597,BAHCC1,13721
57599,WDR48,13722
576,ADGRB2,471
57600,FNIP2,13723
57602,USP36,13724
57605,PITPNM2,13726
57606,SLAIN2,13727
57608,JCAD,13728
57609,DIP2B,13729
57610,RANBP10,13730
57611,ISLR2,13731
57613,FAM234B,13733
57614,RELCH,13734
57615,ZNF492,13735
57616,TSHZ3,13736
57617,VPS18,13737
57619,SHROOM3,13738
57620,STIM2,13739
57621,ZBTB2,13740
57622,LRFN1,13741
57623,ZFAT,13742
57624,NYAP2,13743
57626,KLHL1,13744
57628,DPP10,13745
5763,PTMS,4563
57630,SH3RF1,13746
57631,LRCH2,13747
57633,LRRN1,13748
57634,EP400,13749
57636,ARHGAP23,13750
57639,CCDC146,13751
5764,PTN,4564
57642,COL20A1,13752
57644,MYH7B,13754
57645,POGK,13755
57646,USP28,13756
57647,DHX37,13757
57648,KIAA1522,13758
57649,PHF12,13759
57650,CIP2A,13760
57654,UVSSA,13762
57655,GRAMD1A,13763
57657,HCN3,13764
57658,CALCOCO1,13765
57659,ZBTB4,13766
57661,PHRF1,13767
57662,CAMSAP3,13768
57663,USP29,13769
57664,PLEKHA4,13770
57665,RDH14,13771
57666,FBRSL1,13772
57669,EPB41L5,13773
57670,KIAA1549,13774
57673,BEND3,13775
57674,RNF213,13776
57677,ZFP14,13777
57678,GPAM,13778
57679,ALS2,13779
5768,QSOX1,4567
57680,CHD8,13780
57683,ZDBF2,13781
57685,CACHD1,13783
57687,VAT1L,13784
57689,LRRC4C,13786
57690,TNRC6C,13787
57693,ZNF317,13790
57695,USP37,13791
57696,DDX55,13792
57697,FANCM,13793
57698,SHTN1,13794
57699,CPNE5,13795
577,ADGRB3,472
5770,PTPN1,4569
57700,FHIP2A,13796
57701,NCKAP5L,13797
57703,CWC22,13798
57704,GBA2,13799
57705,WDFY4,13800
57706,DENND1A,13801
57707,MEAK7,13802
57708,MIER1,13803
57709,SLC7A14,13804
5771,PTPN2,4570
57710,KIAA1614,13805
57713,SFMBT2,13807
57715,SEMA4G,13808
57716,PRX,13809
57717,PCDHB16,13810
57718,PPP4R4,13811
57719,ANO8,13812
57720,GPR107,13813
57721,METTL14,13814
57722,IGDCC4,13815
57724,EPG5,13816
57727,NCOA5,13817
57728,WDR19,13818
57730,ANKRD36B,13819
57731,SPTBN4,13820
57732,ZFYVE28,13821
57733,GBA3,13822
5774,PTPN3,4571
5775,PTPN4,4572
57758,SCUBE2,13823
57761,TRIB3,13825
57763,ANKRA2,13827
5777,PTPN6,4573
5778,PTPN7,4574
57786,RBAK,13828
57787,MARK4,13829
57794,SUGP1,13835
57795,BRINP2,13836
57798,GATAD1,13837
57799,RAB40C,13838
578,BAK1,473
5780,PTPN9,4575
57804,POLD4,13840
57805,CCAR2,13841
5781,PTPN11,4576
57817,HAMP,13842
57819,LSM2,13844
5782,PTPN12,4577
57821,CCDC181,13846
57822,GRHL3,13847
57823,SLAMF7,13848
57826,RAP2C,13850
57827,C6orf47,13851
57828,CATSPERG,13852
5783,PTPN13,4578
57834,CYP4F11,13855
5784,PTPN14,4579
5786,PTPRA,4580
57862,ZNF410,13857
57863,CADM3,13858
5787,PTPRB,4581
5788,PTPRC,4582
5789,PTPRD,4583
